date,positives,neutral,negatives,sentiment_score
2015-01-02,0.19767441860465115,0.6046511627906976,0.19767441860465115,
2015-01-03,0.2375,0.6298076923076923,0.1326923076923077,
2015-01-04,0.4053398058252427,0.5218446601941747,0.07281553398058252,
2015-01-05,0.363265306122449,0.5755102040816327,0.061224489795918366,
2015-01-06,0.25455820476858343,0.6479663394109397,0.09747545582047686,
2015-01-07,0.3299856527977044,0.554519368723099,0.11549497847919656,
2015-01-08,0.3164852255054432,0.5940902021772939,0.08942457231726283,
2015-01-09,0.3665105386416862,0.538056206088993,0.09543325526932084,
2015-01-10,0.2918552036199095,0.6312217194570136,0.07692307692307693,
2015-01-11,0.3783783783783784,0.5773955773955773,0.044226044226044224,
2015-01-12,0.42165242165242167,0.5356125356125356,0.042735042735042736,
2015-01-13,0.30427350427350425,0.6034188034188034,0.09230769230769231,
2015-01-14,0.30269058295964124,0.5807174887892377,0.11659192825112108,
2015-01-15,0.22402597402597402,0.6647727272727273,0.1112012987012987,
2015-01-16,0.2035211267605634,0.6612676056338028,0.1352112676056338,
2015-01-17,0.18538565629228687,0.7070365358592693,0.10757780784844384,
2015-01-18,0.22911694510739858,0.6992840095465394,0.07159904534606205,
2015-01-19,0.2719033232628399,0.6555891238670695,0.07250755287009064,
2015-01-20,0.2717391304347826,0.657608695652174,0.07065217391304347,
2015-01-21,0.27187765505522515,0.6720475785896347,0.056074766355140186,
2015-01-22,0.29266750948166875,0.629582806573957,0.0777496839443742,
2015-01-23,0.211665664461816,0.7306073361395069,0.05772699939867709,
2015-01-24,0.24167694204685575,0.7016029593094945,0.05672009864364982,
2015-01-25,0.2471655328798186,0.6938775510204082,0.05895691609977324,
2015-01-26,0.2926829268292683,0.6565040650406504,0.0508130081300813,
2015-01-27,0.26479949077021003,0.6734563971992361,0.061744112030553785,
2015-01-28,0.37290379523389233,0.5284642541924095,0.09863195057369814,
2015-01-29,0.3530180867291349,0.5561124427979952,0.0908694704728699,
2015-01-30,0.289631263788213,0.6069965332492909,0.10337220296249607,
2015-01-31,0.2932519741564968,0.617013639626705,0.08973438621679827,
2015-02-01,0.25987841945288753,0.6231003039513677,0.11702127659574468,
2015-02-02,0.2604501607717042,0.6913183279742765,0.04823151125401929,
2015-02-03,0.22136871508379888,0.7067039106145251,0.07192737430167598,
2015-02-04,0.17462311557788945,0.742462311557789,0.0829145728643216,
2015-02-05,0.2691278758694489,0.6441947565543071,0.08667736757624397,
2015-02-06,0.23260437375745527,0.6858846918489065,0.08151093439363817,
2015-02-07,0.18636755823986195,0.6919758412424504,0.12165660051768766,
2015-02-08,0.2,0.7375,0.0625,
2015-02-09,0.16710875331564987,0.7877984084880637,0.04509283819628647,
2015-02-10,0.19520851818988466,0.7311446317657497,0.07364685004436557,
2015-02-11,0.3328912466843501,0.6016799292661361,0.06542882404951371,
2015-02-12,0.30472921434019834,0.6281464530892449,0.06712433257055683,
2015-02-13,0.29175946547884185,0.6311804008908686,0.07706013363028953,
2015-02-14,0.23726916620033575,0.6899832120872972,0.0727476217123671,
2015-02-15,0.28319623971797886,0.6721504112808461,0.04465334900117509,
2015-02-16,0.04938271604938271,0.9012345679012346,0.04938271604938271,
2015-02-17,0.22860791826309068,0.7011494252873564,0.070242656449553,
2015-02-18,0.3064788732394366,0.5909859154929578,0.10253521126760563,
2015-02-19,0.2546230440967283,0.6614509246088194,0.08392603129445235,
2015-02-20,0.21494102228047182,0.6815203145478375,0.10353866317169069,
2015-02-21,0.24892703862660945,0.6830165542611895,0.06805640711220111,
2015-02-22,0.2545454545454545,0.6890909090909091,0.056363636363636366,
2015-02-23,0.2395644283121597,0.6823956442831216,0.0780399274047187,
2015-02-24,0.294792586054722,0.6398940864960282,0.06531332744924978,
2015-02-25,0.30879911455451026,0.6358605423353625,0.05534034311012728,
2015-02-26,0.27339449541284405,0.6165137614678899,0.11009174311926606,
2015-02-27,0.24174573055028464,0.6751423149905124,0.08311195445920304,
2015-02-28,0.2454212454212454,0.6588173731030874,0.09576138147566719,
2015-03-01,0.3273001508295626,0.6138763197586727,0.058823529411764705,
2015-03-02,0.30684931506849317,0.6520547945205479,0.0410958904109589,
2015-03-03,0.27781350482315115,0.6630225080385852,0.059163987138263666,
2015-03-04,0.2879948914431673,0.6475095785440613,0.06449553001277139,
2015-03-05,0.2516087516087516,0.6550836550836551,0.0933075933075933,
2015-03-06,0.21488007831620168,0.6926089084679393,0.09251101321585903,
2015-03-07,0.2112393376818866,0.7024586051179127,0.0863020572002007,
2015-03-08,0.27247191011235955,0.6807116104868914,0.04681647940074907,
2015-03-09,0.2988929889298893,0.6617466174661747,0.03936039360393604,
2015-03-10,0.3395799011532125,0.5551894563426688,0.10523064250411862,
2015-03-11,0.26130467012601927,0.6397331356560415,0.09896219421793921,
2015-03-12,0.26544401544401547,0.6081081081081081,0.12644787644787644,
2015-03-13,0.28474191718661374,0.6352807714123653,0.07997731140102099,
2015-03-14,0.30726256983240224,0.625,0.06773743016759777,
2015-03-15,0.3333333333333333,0.623030303030303,0.04363636363636364,
2015-03-16,0.33069082672706684,0.6070215175537939,0.0622876557191393,
2015-03-17,0.27699530516431925,0.6465459423205903,0.07645875251509054,
2015-03-18,0.2725060827250608,0.6627737226277373,0.06472019464720194,
2015-03-19,0.2874180083482409,0.6380441264162194,0.07453786523553965,
2015-03-20,0.3100057836899942,0.6217466743782534,0.06824754193175246,
2015-03-21,0.2976963969285292,0.6125221500295334,0.0897814530419374,
2015-03-22,0.2939150401836969,0.6280137772675086,0.07807118254879448,
